Timestamp,Traffic_Speed,Road_Condition,Road_Temperature,Traffic_Density,Construction_Area,Accident_Count,Lane_Closure,Visibility,Weather_Condition,Wind_Speed
2023-01-04 05:00:00,60,Wet,-0.17565165218944223,97,True,0,False,9.19945135642394,Clear,6.443888479525746
2023-01-04 06:00:00,77,Clear,0.5872931026209756,253,True,1,True,2.5176768809064614,Rainy,16.886344828126468
2023-01-04 07:00:00,44,Wet,-7.925133724504682,277,True,1,True,1.577726703311333,Clear,10.696561564802295
2023-01-04 08:00:00,37,Icy,6.103376759786485,210,True,2,False,3.6380629291325386,Clear,18.8721564364731
2023-01-04 09:00:00,43,Clear,17.987233066683746,85,False,0,True,6.235975537999917,Rainy,1.5762927828806839
2023-01-04 10:00:00,52,Clear,32.89674569986644,210,False,4,False,8.892025100346935,Clear,10.285536490841487
2023-01-04 11:00:00,69,Wet,23.346372372934034,208,False,4,False,2.06953650010442,Snowy,15.329104919953974
2023-01-04 12:00:00,50,Icy,11.769816169987571,198,True,3,True,4.734626519822676,Rainy,12.003052961472294
2023-01-04 13:00:00,45,Clear,37.65600571970689,76,True,2,False,3.445748080484731,Snowy,0.46388280853685515
2023-01-04 14:00:00,74,Icy,25.96226002879159,268,True,4,False,1.134360705124159,Clear,19.446773566877617
2023-01-04 15:00:00,47,Icy,36.5082601431275,121,False,3,False,8.096016347136985,Cloudy,5.965273861517968
2023-01-04 16:00:00,76,Icy,16.379398663608285,297,False,0,True,8.319557918509094,Snowy,4.985557327327641
2023-01-04 17:00:00,53,Wet,2.94521373965698,150,False,2,False,2.991061555977848,Snowy,9.71319751213159
2023-01-04 18:00:00,55,Snowy,-7.358665681763901,239,True,2,False,2.361162250363312,Clear,10.843162150466979
2023-01-04 19:00:00,54,Snowy,26.30424257419252,145,True,1,True,2.3010476825997745,Cloudy,15.325762751796507
2023-01-04 20:00:00,74,Clear,-3.9348500997232936,177,True,0,False,5.175524707878586,Rainy,7.865473153179783
2023-01-04 21:00:00,70,Icy,5.138756413598358,75,False,2,False,3.2184602869219283,Cloudy,8.799207529244244
2023-01-04 22:00:00,58,Wet,16.62354539419487,115,True,3,False,5.602200782396508,Rainy,10.699198318676618
2023-01-04 23:00:00,44,Icy,18.220829388987383,189,True,4,True,4.463665634366558,Clear,7.887741994832814
2023-01-05 00:00:00,74,Icy,20.0291598493568,71,True,0,True,2.898012744108921,Cloudy,18.29096158202312
2023-01-05 01:00:00,30,Wet,-1.6872334825149675,66,True,0,True,7.760726106015828,Clear,17.025039332685044
2023-01-05 02:00:00,54,Snowy,8.986870241082439,56,False,2,True,2.353275013022405,Snowy,9.099473901557566
2023-01-05 03:00:00,36,Icy,20.859711355848336,156,False,2,True,8.190120833383935,Cloudy,0.0038972467463427307
2023-01-05 04:00:00,38,Icy,38.490943231689236,117,True,2,True,6.05301745321263,Rainy,18.018689910585614
2023-01-05 05:00:00,53,Snowy,26.381556884984434,177,True,3,False,8.488334284087998,Snowy,2.486731468789305
2023-01-05 06:00:00,30,Wet,36.130187854697894,86,False,1,True,1.0428313606291453,Rainy,4.890248303880924
2023-01-05 07:00:00,73,Clear,28.110602915708853,87,False,2,True,7.742696671319346,Snowy,3.047225687307964
2023-01-05 08:00:00,37,Snowy,19.585848444620023,145,True,1,True,1.463640339260038,Rainy,3.5963113996204754
2023-01-05 09:00:00,53,Clear,-0.3988315431827729,188,False,1,True,9.550888471340386,Rainy,16.057550757796694
2023-01-05 10:00:00,40,Clear,23.334282594625655,50,False,0,False,7.3246553955148155,Clear,11.590028833318485
2023-01-05 11:00:00,46,Snowy,21.168978297995352,202,True,4,False,3.881550615592222,Snowy,19.12190326250697
2023-01-05 12:00:00,37,Icy,20.123458522863324,91,False,4,True,3.8786544356117467,Clear,4.629070246474329
2023-01-05 13:00:00,64,Clear,14.489293399412038,229,False,3,False,8.753431417467626,Clear,9.71269816262468
2023-01-05 14:00:00,64,Clear,16.43283019946378,201,False,3,True,9.125561156073928,Clear,19.5485673816494
2023-01-05 15:00:00,62,Wet,6.722126355905203,230,False,4,False,9.024159529348694,Clear,16.528870285495394
2023-01-05 16:00:00,34,Icy,15.965634632115158,284,True,4,True,8.278662633096948,Rainy,14.572313582409821
2023-01-05 17:00:00,71,Clear,-0.1222047160760873,233,False,0,True,8.371288187527355,Clear,3.7795040274158387
2023-01-05 18:00:00,68,Wet,30.258719868018837,112,False,0,True,6.154911125898035,Clear,15.388108018194322
2023-01-05 19:00:00,70,Icy,-0.7111522650646087,130,True,4,True,1.2540794765416132,Clear,6.951302451918355
2023-01-05 20:00:00,57,Snowy,-5.751685505526679,57,False,2,False,1.7809595385309542,Rainy,10.610737940935152
2023-01-05 21:00:00,36,Snowy,11.81230131785787,236,True,2,True,6.8459792446558,Snowy,12.183224260790803
2023-01-05 22:00:00,38,Wet,22.915371975303096,222,True,0,False,4.610486442943243,Rainy,12.18727423048508
2023-01-05 23:00:00,37,Snowy,11.885841246677067,76,False,1,False,6.105786677574275,Rainy,14.530469438270329
2023-01-06 00:00:00,41,Clear,3.8377065975654308,101,False,4,False,3.0796986035991587,Rainy,13.234041852844111
2023-01-06 01:00:00,63,Icy,17.908559194522038,195,False,3,True,6.844754562788728,Snowy,1.3674175862117965
2023-01-06 02:00:00,62,Clear,7.350116770609997,140,False,2,False,3.185465897740066,Clear,9.146940518982145
2023-01-06 03:00:00,77,Clear,36.64338450633166,135,False,1,False,5.147315181778186,Clear,13.280432134399584
2023-01-06 04:00:00,52,Snowy,36.1322569801786,65,True,2,False,5.308479096320638,Snowy,5.919859643314574
2023-01-06 05:00:00,53,Clear,15.118590998604773,115,False,1,True,2.5990140685524326,Snowy,6.261133744327793
2023-01-06 06:00:00,66,Snowy,6.3941997009129246,54,True,4,False,8.885869537488757,Cloudy,2.4913509550923107
2023-01-06 07:00:00,64,Icy,26.856620697831957,131,False,4,True,5.73238950645808,Clear,8.372299719497107
2023-01-06 08:00:00,73,Icy,-8.164352825846668,180,True,4,False,8.801054001445113,Rainy,19.736608686123493
2023-01-06 09:00:00,69,Clear,13.738450302182564,268,False,0,False,3.3628212594633164,Rainy,5.706387225760747
2023-01-06 10:00:00,51,Wet,6.816169713516675,167,False,1,True,2.551023509213265,Clear,10.628737853721962
2023-01-06 11:00:00,56,Snowy,36.02679425512773,130,False,3,True,1.162149828581167,Snowy,14.864745055581688
2023-01-06 12:00:00,64,Snowy,-9.399848636365872,257,False,3,False,1.8447819375385652,Cloudy,0.26994541768541325
2023-01-06 13:00:00,30,Clear,17.640743785917454,119,False,4,True,2.3272354439795073,Rainy,18.00879119196598
2023-01-06 14:00:00,64,Snowy,27.033179053331303,164,True,3,False,1.7097000614017257,Cloudy,7.731003694498771
2023-01-06 15:00:00,66,Snowy,14.250899376202064,56,False,2,False,9.071913656279687,Rainy,17.382319734219646
2023-01-06 16:00:00,76,Wet,-5.729848491863917,99,False,1,True,9.202944771475874,Rainy,0.7789531779895609
2023-01-06 17:00:00,43,Wet,38.62306950139511,191,False,1,True,9.436264050475394,Clear,2.913271037273517
2023-01-06 18:00:00,32,Clear,15.900521568804898,215,True,1,True,9.63874752918102,Rainy,6.450589089551184
2023-01-06 19:00:00,30,Wet,20.70931221595057,281,False,2,False,5.426515045179444,Cloudy,6.909235461265575
2023-01-06 20:00:00,34,Clear,1.830489135375366,256,True,0,False,5.770221731424552,Cloudy,16.95588446056033
2023-01-06 21:00:00,55,Icy,14.174904255340191,160,False,2,False,2.1774738571619716,Clear,0.2240223077647041
2023-01-06 22:00:00,43,Clear,11.457474597916093,96,True,1,True,2.233468339768523,Rainy,12.822235529393591
2023-01-06 23:00:00,68,Icy,-6.255207899900813,161,False,1,True,7.954807947904608,Cloudy,2.6262487235710053
2023-01-07 00:00:00,56,Clear,-4.691982322626639,210,False,1,True,8.701561757275666,Snowy,16.464313014220988
2023-01-07 01:00:00,38,Snowy,31.873625980938726,92,True,3,False,8.062429875679829,Clear,15.571465319158246
2023-01-07 02:00:00,44,Wet,1.9909976103295115,140,False,0,True,8.511182784954578,Snowy,9.998420548224011
2023-01-07 03:00:00,44,Icy,-0.2520864250684731,78,True,2,True,3.4891328388546983,Cloudy,4.253744510247504
2023-01-07 04:00:00,55,Clear,15.245572562506961,177,False,1,False,5.19459205886862,Snowy,12.689907819311125
2023-01-07 05:00:00,71,Wet,28.437356568125644,234,False,4,True,5.1327944505584835,Clear,3.125166353152913
2023-01-07 06:00:00,42,Clear,-6.902674071050604,278,True,0,True,9.957550628275571,Snowy,3.800475851853069
2023-01-07 07:00:00,61,Wet,18.840395981912792,182,False,4,False,9.542602181041893,Cloudy,12.533798044507154
2023-01-07 08:00:00,68,Wet,-4.039477857971332,270,True,0,False,6.386374957834055,Snowy,19.82456892177249
2023-01-07 09:00:00,78,Clear,-8.176947458719077,145,True,1,False,2.2417581982662402,Snowy,17.821216745050926
2023-01-07 10:00:00,61,Icy,-7.36280239188913,237,False,0,False,3.3273643476760943,Snowy,11.862147153673542
2023-01-07 11:00:00,33,Icy,31.708205410422067,166,False,0,False,4.273853994835623,Rainy,10.770735375348474
2023-01-07 12:00:00,59,Snowy,-4.101375818596922,119,False,1,False,8.858904937240867,Cloudy,19.96769760016217
2023-01-07 13:00:00,66,Wet,-7.742431779385402,179,True,4,True,2.5356921135703985,Snowy,10.947942952677874
2023-01-07 14:00:00,52,Snowy,11.894994357145613,119,True,4,True,2.977722249652946,Cloudy,8.402330439188878
2023-01-07 15:00:00,68,Snowy,32.19967359710124,159,False,3,False,4.144462225028443,Snowy,18.191110715506827
2023-01-07 16:00:00,74,Clear,3.120418824465096,220,True,4,False,9.342191697880452,Clear,4.683685917385764
2023-01-07 17:00:00,44,Clear,11.08563087629582,181,True,4,True,5.534308816987484,Clear,1.9505198059361795
2023-01-07 18:00:00,72,Clear,-8.003873371812439,105,True,0,False,6.8215243293778105,Clear,12.681800687236606
2023-01-07 19:00:00,58,Wet,12.453925706743792,270,True,3,False,4.485009745631606,Snowy,1.91699267537498
2023-01-07 20:00:00,65,Clear,18.880654031856682,236,False,1,True,2.6966989999762006,Cloudy,7.462970739059203
2023-01-07 21:00:00,42,Clear,18.545352687607238,138,False,1,True,3.0052048366763215,Clear,8.471547711634411
2023-01-07 22:00:00,61,Wet,6.621334608718257,186,False,2,False,8.224040982842913,Rainy,10.950761340984663
2023-01-07 23:00:00,36,Wet,5.7766590331567755,297,True,3,False,9.041338344878545,Clear,19.833190914959246
2023-01-08 00:00:00,51,Icy,-4.668819053170106,180,True,0,True,5.437680903038305,Clear,4.419634466663616
2023-01-08 01:00:00,57,Clear,8.339916032313418,267,True,2,False,4.212950747133309,Rainy,7.51512757013824
2023-01-08 02:00:00,31,Clear,-5.0252665563517676,225,True,2,True,8.270516228745361,Clear,2.6448024882131604
2023-01-08 03:00:00,71,Clear,28.329797235602584,220,False,1,True,7.057852975728351,Snowy,12.152270520664693
2023-01-08 04:00:00,74,Icy,38.31371488740929,268,True,4,False,1.3678657973706985,Snowy,14.55346364615667
2023-01-08 05:00:00,35,Clear,38.503722833335345,149,True,0,True,4.156668089945296,Clear,9.641536464717577
2023-01-08 06:00:00,57,Icy,33.25355496876969,273,False,3,True,7.139556804124377,Cloudy,4.916625365799421
2023-01-08 07:00:00,57,Snowy,20.039607466980954,178,False,2,True,6.163118382618794,Cloudy,12.417765383634954
2023-01-08 08:00:00,73,Icy,25.043284862194,106,False,0,False,9.802605779616004,Clear,10.78315446737699
2023-01-08 09:00:00,73,Snowy,4.260290134020703,230,True,1,False,8.795038404027615,Rainy,3.4237144680743548
2023-01-08 10:00:00,49,Clear,21.538521008631033,295,True,2,False,1.5376456515813488,Snowy,8.113638010042605
2023-01-08 11:00:00,59,Snowy,12.782477471993872,193,True,2,True,7.531921141051246,Snowy,8.703941832703899
2023-01-08 12:00:00,40,Icy,14.100866988846626,100,True,1,True,4.026939510974302,Snowy,19.65235507542866
2023-01-08 13:00:00,57,Wet,27.8888280187579,161,True,1,False,7.138744327773518,Clear,16.985716643110436
2023-01-08 14:00:00,54,Snowy,4.095917779862582,252,True,1,True,6.5550212748225665,Snowy,14.687415765471876
2023-01-08 15:00:00,68,Snowy,5.901980584725994,267,False,0,True,5.52745233232157,Clear,17.77554051005895
2023-01-08 16:00:00,62,Clear,36.23208955643183,153,True,0,False,8.676545989055995,Clear,14.7096881165743
2023-01-08 17:00:00,30,Icy,-7.1887852574513875,176,False,0,True,7.3782087412885105,Cloudy,18.068037102514666
2023-01-08 18:00:00,56,Snowy,14.28171492066702,104,False,4,True,9.005996030518059,Rainy,1.0910622975901596
2023-01-08 19:00:00,42,Snowy,35.64004002039309,50,False,2,True,3.534433741927444,Rainy,9.121324185338331
2023-01-08 20:00:00,70,Snowy,20.51815039090785,139,True,0,True,4.133147721351419,Rainy,14.937966704836672
2023-01-08 21:00:00,32,Snowy,17.320353710606604,205,True,4,True,6.5975621482942195,Snowy,11.66591593220027
2023-01-08 22:00:00,68,Wet,2.4872089614677613,102,False,2,True,9.698179936255622,Cloudy,3.5033232830157335
2023-01-08 23:00:00,35,Icy,7.163774453222413,235,True,0,False,4.344238894034631,Cloudy,6.809841730570685
2023-01-09 00:00:00,37,Clear,32.602420790234646,122,True,1,False,1.2906428506074206,Clear,6.355487500533825
2023-01-09 01:00:00,56,Clear,17.960906588422908,237,False,3,True,5.01299159879761,Cloudy,5.22693826368672
2023-01-09 02:00:00,38,Wet,15.737109687838995,236,True,0,False,5.895366062761208,Clear,6.862711070279321
2023-01-09 03:00:00,66,Icy,-5.021014322998553,157,True,3,False,8.208886678295888,Cloudy,10.29706576922242
2023-01-09 04:00:00,62,Snowy,-9.198592177243844,199,True,0,False,7.55740431996975,Clear,17.09738049566552
2023-01-09 05:00:00,71,Wet,38.184259434352455,57,True,1,True,9.681964126465026,Snowy,14.840653247875126
2023-01-09 06:00:00,73,Icy,8.849308364342082,299,False,3,False,8.044144845008196,Cloudy,16.704994080324674
2023-01-09 07:00:00,53,Snowy,20.160653104975214,226,False,4,True,3.687655933610944,Rainy,17.672074891261726
2023-01-09 08:00:00,44,Wet,-6.014246340635751,91,True,1,False,6.772422798821527,Clear,8.323009121952145
2023-01-09 09:00:00,61,Icy,24.155714286152325,204,True,3,False,7.050170740568971,Cloudy,6.9205256805349435
2023-01-09 10:00:00,61,Clear,36.62833543529805,216,True,3,True,9.982184633384707,Cloudy,1.1524676336832362
2023-01-09 11:00:00,53,Clear,18.783262649870984,260,False,1,False,2.248641201040998,Clear,18.609832437528688
2023-01-09 12:00:00,70,Icy,-3.694233881229472,74,True,1,True,2.721929524214111,Cloudy,1.3164603587628787
2023-01-09 13:00:00,78,Clear,19.086076373673837,87,True,1,False,2.3996227960782006,Rainy,14.822710307409409
2023-01-09 14:00:00,78,Icy,28.31736065523262,134,False,2,False,6.301541027493674,Clear,7.562166089311743
2023-01-09 15:00:00,41,Snowy,10.320826828700934,201,True,4,False,2.217709650106181,Clear,18.975615489983724
2023-01-09 16:00:00,68,Icy,33.99188739707339,73,False,0,False,6.90406938014082,Clear,8.39204041868258
2023-01-09 17:00:00,31,Snowy,22.434147667868224,109,True,3,True,8.233966457777969,Clear,16.33216702709433
2023-01-09 18:00:00,32,Wet,34.962445914460126,260,False,0,True,4.895136317861744,Clear,5.653096643273532
2023-01-09 19:00:00,78,Icy,21.17526556236686,227,True,1,False,6.046165737005178,Rainy,5.981774344876934
2023-01-09 20:00:00,66,Wet,-3.435601399758789,160,True,4,True,9.214498749621617,Clear,11.910388197568684
2023-01-09 21:00:00,78,Clear,5.484585555259455,115,False,4,False,6.1260932581975105,Rainy,19.959652674149474
2023-01-09 22:00:00,46,Snowy,0.08974741262284525,191,False,2,True,2.877449968313807,Rainy,10.351448359583927
2023-01-09 23:00:00,78,Icy,35.441324885843116,102,False,1,True,4.088744185990256,Rainy,18.726172727865812
2023-01-10 00:00:00,31,Wet,28.020003364374134,209,False,3,True,5.768612230055217,Clear,15.724996564974557
2023-01-10 01:00:00,31,Snowy,23.8199184455003,155,False,2,False,2.3940791694062646,Rainy,15.917286283544698
2023-01-10 02:00:00,57,Snowy,5.048315981581084,145,True,1,True,6.512678518211823,Clear,8.719199782575282
2023-01-10 03:00:00,52,Clear,-0.7977613974893245,269,False,2,True,9.993214826956232,Rainy,7.730845003456013
2023-01-10 04:00:00,66,Clear,27.822554399445593,225,False,0,False,6.87281468446868,Clear,3.8384361618163076
2023-01-10 05:00:00,61,Snowy,13.707897293953984,88,False,1,False,4.351700296129971,Cloudy,19.27882533967307
2023-01-10 06:00:00,62,Snowy,1.289477607531456,217,False,3,False,3.9857184251295625,Cloudy,19.187872248876403
2023-01-10 07:00:00,30,Icy,20.831098908263755,91,True,3,True,9.384429903465477,Rainy,14.941354686203656
2023-01-10 08:00:00,48,Snowy,-7.983307393077402,160,True,1,True,8.843628615207901,Snowy,5.92504899705339
2023-01-10 09:00:00,31,Icy,6.3085127064126745,153,True,2,True,5.251227581788905,Snowy,4.903590806845644
2023-01-10 10:00:00,73,Snowy,13.427849729556733,126,True,4,True,4.180731080502557,Cloudy,19.77220484773926
2023-01-10 11:00:00,55,Clear,-2.6020832945297077,253,True,1,True,7.394178552368073,Rainy,1.33085630216355
2023-01-10 12:00:00,61,Icy,39.23272387954198,57,False,3,True,3.830522279988545,Rainy,16.87128584282618
2023-01-10 13:00:00,35,Wet,0.4548682294807129,256,True,0,False,2.074629090272864,Rainy,7.109160009649493
2023-01-10 14:00:00,61,Clear,-3.482343497836723,75,True,3,True,3.791369910713737,Snowy,8.37739439454441
2023-01-10 15:00:00,33,Icy,0.17674369434481996,189,False,4,True,4.908663839054817,Cloudy,16.639552974976745
2023-01-10 16:00:00,40,Icy,28.45305665798621,92,False,3,True,3.298702383844373,Rainy,1.8120603201071606
2023-01-10 17:00:00,46,Wet,11.27528296359214,228,True,4,False,2.9513235325395066,Cloudy,7.083393570405143
2023-01-10 18:00:00,67,Icy,18.270796987626902,159,True,1,True,1.0552614639822797,Cloudy,19.040485543391462
2023-01-10 19:00:00,53,Snowy,-8.949542150681962,268,False,3,False,6.6775850326364194,Clear,13.981318255425128
2023-01-10 20:00:00,34,Wet,-8.278434571334273,259,True,2,True,6.53004048084507,Snowy,15.098783296117809
2023-01-10 21:00:00,63,Clear,12.291277491350808,286,False,2,False,2.692227139936554,Cloudy,15.15010601910953
2023-01-10 22:00:00,35,Clear,30.832762160081174,149,False,3,False,9.492850646300658,Clear,1.2114016632788904
2023-01-10 23:00:00,51,Snowy,34.26194393537826,112,True,3,False,4.686138116242823,Snowy,4.064151865208623
2023-01-11 00:00:00,40,Clear,-5.664671620217989,98,True,0,True,1.229314902186759,Rainy,9.825265121624236
2023-01-11 01:00:00,77,Icy,16.918155105051138,164,True,3,False,2.977947255383592,Rainy,7.363004649507503
2023-01-11 02:00:00,45,Icy,35.66148431396353,204,False,0,True,7.228607358440752,Clear,8.21824586265707
